idSeguro;idSubProduto;DataQuitacao
13090751;179;27/5/2020
12991516;179;27/5/2020
12815315;179;7/5/2020
12764206;179;2/6/2020
12856509;179;2/5/2020
12942555;179;27/3/2020
13015639;179;27/5/2020
12777335;179;12/3/2020
13052039;179;7/6/2020
12923229;179;22/5/2020
12881337;179;2/5/2020
13030071;179;27/6/2020
12693407;179;22/2/2020
13033839;179;22/6/2020
12760521;179;7/3/2020
12959743;179;7/5/2020
12949624;179;27/4/2020
12725377;179;27/6/2020
12723102;179;27/4/2020
13098358;179;27/6/2020
12961390;179;2/5/2020
13039438;179;27/4/2020
12799153;179;22/6/2020
12765462;179;2/4/2020
13063254;179;7/6/2020
12956526;179;27/4/2020
12774870;179;27/3/2020
12873957;179;2/4/2020
13043798;179;7/4/2020
13020734;179;27/4/2020
13137774;179;27/5/2020
13017517;179;22/5/2020
13148217;179;27/6/2020
13055173;179;7/5/2020
12886361;179;22/6/2020
12878203;179;2/3/2020
12704000;179;2/6/2020
12792719;179;7/3/2020
13124017;179;27/5/2020
12968375;179;27/4/2020
12799070;179;12/4/2020
13089726;179;27/6/2020
12714156;179;27/3/2020
12730472;179;22/6/2020
12716117;179;7/3/2020
12809533;179;27/4/2020
12806600;179;7/4/2020
12817898;179;27/4/2020
12869614;179;7/5/2020
12911386;179;2/4/2020
12841460;179;12/5/2020
12997790;179;7/5/2020
12695919;179;22/3/2020
13086509;179;27/6/2020
12909455;179;27/5/2020
13050700;179;27/6/2020
13044503;179;27/3/2020
13107091;179;27/6/2020
12951431;179;2/5/2020
12872831;179;2/6/2020
12911469;179;22/3/2020
13080875;179;27/5/2020
12800166;179;27/4/2020
13040072;179;7/6/2020
12767885;179;2/5/2020
12907026;179;22/4/2020
12969714;179;22/6/2020
12968458;179;12/6/2020
12930688;179;27/3/2020
12896954;179;7/6/2020
12716034;179;2/3/2020
12918922;179;27/6/2020
13109573;179;22/6/2020
12893346;179;22/5/2020
12792085;179;2/6/2020
12787849;179;27/5/2020
12907577;179;7/4/2020
12766789;179;27/4/2020
12922607;179;12/4/2020
12724743;179;7/3/2020
12970840;179;7/4/2020
12722468;179;22/5/2020
12738470;179;7/4/2020
12930137;179;2/5/2020
13084009;179;27/6/2020
12820795;179;27/3/2020
13002109;179;7/6/2020
13135884;179;17/6/2020
12990343;179;27/5/2020
12858482;179;27/6/2020
13076556;179;2/5/2020
12440456;179;27/2/2020
13137140;179;2/6/2020
12784632;179;7/3/2020
12786593;179;7/5/2020
13144366;179;27/5/2020
12995207;179;27/6/2020
13112636;179;7/6/2020
12795219;179;27/6/2020
12695285;179;7/6/2020
12722385;179;22/4/2020
12755568;179;2/4/2020
12942721;179;7/5/2020
12727877;179;22/6/2020
12800083;179;7/6/2020
12913276;179;27/3/2020
13027488;179;2/6/2020
13060120;179;27/4/2020
12890763;179;22/4/2020
12962812;179;27/4/2020
13137691;179;27/5/2020
12756587;179;7/5/2020
12915237;179;27/2/2020
13148839;179;22/6/2020
13117109;179;27/6/2020
12878369;179;22/5/2020
13001641;179;7/5/2020
12788317;179;27/6/2020
13117458;179;27/5/2020
13008986;179;27/5/2020
12976254;179;12/4/2020
12791197;179;27/3/2020
12756504;179;27/4/2020
12999395;179;22/5/2020
12872546;179;12/6/2020
12977510;179;7/5/2020
13121931;179;27/5/2020
13044344;179;2/4/2020
13017695;179;2/5/2020
12826555;179;17/4/2020
13031422;179;7/6/2020
12931222;179;27/6/2020
13050541;179;22/4/2020
12712835;179;27/2/2020
12840987;179;2/6/2020
12791902;179;7/3/2020
12781783;179;27/3/2020
12705980;179;17/6/2020
12887629;179;27/5/2020
12873097;179;7/6/2020
12805629;179;22/3/2020
12895319;179;7/3/2020
13014395;179;2/5/2020
12981663;179;2/5/2020
12735495;179;27/4/2020
13012120;179;2/5/2020
12761599;179;27/3/2020
12745567;179;2/6/2020
12876267;179;12/4/2020
12929895;179;27/4/2020
12754146;179;27/3/2020
12738712;179;27/2/2020
12980644;179;7/4/2020
12836514;179;22/2/2020
12926287;179;12/6/2020
12716827;179;27/6/2020
12998607;179;7/5/2020
12741929;179;22/6/2020
12831650;179;7/6/2020
12914361;179;7/6/2020
12885751;179;2/4/2020
12718083;179;12/6/2020
12887712;179;2/3/2020
12767719;179;2/4/2020
12786878;179;7/6/2020
12795036;179;7/5/2020
12967722;179;7/6/2020
13150273;179;27/6/2020
13038194;179;2/6/2020
13040155;179;12/4/2020
13056892;179;22/6/2020
12739263;179;7/3/2020
12743185;179;12/5/2020
12699238;179;2/3/2020
12978144;179;27/4/2020
12954629;179;7/4/2020
12915700;179;2/4/2020
12884027;179;17/5/2020
13000029;179;27/5/2020
12726863;179;27/6/2020
12750378;179;7/3/2020
12702289;179;27/5/2020
12692170;179;2/3/2020
13015112;179;12/5/2020
13081478;179;22/6/2020
13006179;179;7/5/2020
13140847;179;2/6/2020
12706602;179;2/3/2020
13041844;179;27/6/2020
12802329;179;27/2/2020
12699072;179;27/2/2020
12697816;179;27/2/2020
12759087;179;2/5/2020
12723178;179;27/2/2020
12919385;179;12/3/2020
12878381;179;27/3/2020
12911227;179;22/4/2020
12894697;179;27/4/2020
12880342;179;27/6/2020
13059961;179;7/5/2020
12974660;179;17/6/2020
13038911;179;27/5/2020
12728670;179;27/2/2020
13091437;179;27/5/2020
12730631;179;22/3/2020
12831567;179;27/5/2020
13025859;179;7/6/2020
12863221;179;27/6/2020
12811451;179;7/4/2020
12865892;179;12/5/2020
12838407;179;7/6/2020
13075891;179;27/6/2020
13062595;179;27/3/2020
12808441;179;2/3/2020
12785928;179;27/3/2020
12828679;179;27/4/2020
12933628;179;27/6/2020
13004303;179;22/5/2020
12778859;179;27/4/2020
12909184;179;7/5/2020
13098404;179;7/5/2020
13131451;179;27/5/2020
13003669;179;22/4/2020
12868404;179;2/4/2020
13005630;179;2/4/2020
12874631;179;7/4/2020
12829384;179;27/6/2020
12804673;179;22/5/2020
12878015;179;27/3/2020
12780199;179;7/4/2020
12952185;179;27/5/2020
12960343;179;2/5/2020
12699090;179;2/3/2020
12863149;179;27/5/2020
13032546;179;7/5/2020
13060083;179;27/5/2020
12810195;179;2/3/2020
12727914;179;27/6/2020
12773254;179;27/3/2020
12748780;179;2/5/2020
13000659;179;27/5/2020
13081223;179;27/6/2020
12443005;179;2/3/2020
12828128;179;27/3/2020
12758431;179;22/3/2020
12856247;179;2/4/2020
12878566;179;22/6/2020
12850364;179;27/3/2020
12864719;179;7/3/2020
12831813;179;22/5/2020
12709286;179;27/2/2020
13071956;179;7/4/2020
12936691;179;27/5/2020
12696578;179;7/4/2020
12851620;179;27/6/2020
12735852;179;22/2/2020
12846228;179;7/5/2020
12985000;179;12/4/2020
13003935;179;2/5/2020
12703120;179;2/4/2020
12888922;179;27/6/2020
13078372;179;22/5/2020
13084255;179;17/5/2020
13115928;179;17/6/2020
12941491;179;27/5/2020
12862230;179;12/5/2020
12890883;179;27/5/2020
12690726;179;2/3/2020
12810563;179;12/5/2020
12829498;179;2/4/2020
12716556;179;22/3/2020
12921851;179;7/4/2020
12787001;179;22/3/2020
12832792;179;7/4/2020
12732558;179;2/4/2020
13109340;179;27/6/2020
12826281;179;27/3/2020
12992453;179;12/5/2020
13054740;179;7/5/2020
12733814;179;27/5/2020
12725656;179;22/2/2020
13030834;179;27/5/2020
12869292;179;7/5/2020
12801824;179;7/4/2020
13037061;179;7/6/2020
12879354;179;7/4/2020
12926241;179;27/3/2020
12891434;179;7/4/2020
12852662;179;7/5/2020
12995279;179;27/5/2020
13048306;179;7/5/2020
12798530;179;22/3/2020
12721029;179;2/5/2020
12823769;179;27/5/2020
13118991;179;27/6/2020
12716473;179;2/3/2020
12740947;179;22/3/2020
13112794;179;27/6/2020
12879905;179;7/5/2020
12851252;179;27/3/2020
12971089;179;2/6/2020
12940318;179;2/5/2020
12973050;179;7/5/2020
12887749;179;22/5/2020
13010904;179;27/5/2020
12813413;179;27/6/2020
12918717;179;7/4/2020
12941574;179;2/5/2020
12762892;179;2/4/2020
12959056;179;7/6/2020
12808726;179;2/4/2020
12894651;179;7/6/2020
12874346;179;27/4/2020
13048223;179;2/5/2020
12995196;179;12/3/2020
13071080;179;17/5/2020
12782445;179;27/6/2020
12826198;179;27/4/2020
12450962;179;27/2/2020
13152117;179;27/6/2020
12444451;179;27/2/2020
12763443;179;27/3/2020
12883122;179;2/3/2020
12907940;179;22/4/2020
12909901;179;27/6/2020
13083621;179;27/6/2020
12922402;179;2/6/2020
12769954;179;7/5/2020
13038939;179;27/3/2020
13061885;179;2/5/2020
12928996;179;2/5/2020
13124785;179;2/5/2020
13100844;179;22/6/2020
12892773;179;7/3/2020
12988851;179;7/4/2020
12742120;179;7/4/2020
12708132;179;12/5/2020
13046511;179;27/5/2020
12751985;179;22/2/2020
12990107;179;2/6/2020
12755907;179;27/6/2020
13121491;179;27/5/2020
12930252;179;27/4/2020
12951449;179;27/6/2020
12959607;179;7/5/2020
12794679;179;2/4/2020
12451045;179;7/3/2020
12442573;179;7/3/2020
12898579;179;7/6/2020
12867497;179;7/6/2020
12803619;179;7/6/2020
12974940;179;7/3/2020
12722741;179;7/3/2020
13139958;179;27/5/2020
12989319;179;27/4/2020
12929079;179;27/4/2020
13051606;179;12/6/2020
13004018;179;27/6/2020
12937237;179;7/5/2020
12703037;179;22/2/2020
12753158;179;12/6/2020
12733802;179;2/4/2020
13011538;179;27/4/2020
13102722;179;27/6/2020
12969418;179;27/4/2020
12798364;179;27/6/2020
12971723;179;27/4/2020
13049645;179;7/4/2020
12970467;179;2/3/2020
13058585;179;7/6/2020
13119613;179;7/6/2020
13019228;179;27/4/2020
12956473;179;22/5/2020
13043211;179;27/5/2020
12958434;179;27/5/2020
12843948;179;7/5/2020
12871265;179;2/6/2020
12690092;179;22/2/2020
13106407;179;2/6/2020
12964945;179;7/6/2020
13107628;179;22/5/2020
13013511;179;22/6/2020
12715756;179;22/5/2020
12817874;179;27/3/2020
13038329;179;27/6/2020
12790123;179;7/5/2020
12990741;179;7/6/2020
12894663;179;27/5/2020
12857852;179;7/3/2020
12765392;179;27/5/2020
12977956;179;17/4/2020
12720934;179;22/6/2020
12793340;179;27/6/2020
12726817;179;2/3/2020
12927592;179;2/5/2020
12966284;179;22/5/2020
12942291;179;2/5/2020
12797730;179;27/2/2020
12774415;179;2/5/2020
12991292;179;2/5/2020
12734270;179;27/6/2020
12997803;179;27/5/2020
12984390;179;27/5/2020
12811724;179;7/3/2020
12824225;179;7/6/2020
13039585;179;7/6/2020
13123790;179;22/5/2020
13020650;179;2/5/2020
12911039;179;17/4/2020
12721485;179;27/3/2020
12906228;179;27/4/2020
12445772;179;27/2/2020
12962445;179;12/5/2020
12779303;179;7/5/2020
12848835;179;2/5/2020
12891529;179;7/3/2020
12802985;179;27/2/2020
12767270;179;7/4/2020
13025822;179;2/6/2020
13117830;179;2/6/2020
13013428;179;22/6/2020
13140049;179;7/6/2020
12823674;179;7/5/2020
12937320;179;27/5/2020
13023079;179;27/3/2020
12811641;179;27/6/2020
12914807;179;12/4/2020
12920690;179;27/3/2020
13066358;179;22/6/2020
13000937;179;2/5/2020
13031551;179;17/5/2020
12445221;179;27/2/2020
12767430;179;27/4/2020
12745201;179;27/4/2020
12966835;179;27/4/2020
12751819;179;2/5/2020
12968796;179;7/3/2020
12831281;179;7/4/2020
12842058;179;27/3/2020
12903218;179;27/4/2020
13108262;179;27/6/2020
12992631;179;27/6/2020
12814023;179;2/3/2020
12942925;179;2/6/2020
12954761;179;7/5/2020
12780389;179;27/4/2020
12890356;179;2/5/2020
12703647;179;7/3/2020
12796391;179;27/4/2020
12896867;179;22/3/2020
12976629;179;27/5/2020
12868214;179;27/2/2020
13018067;179;27/6/2020
12887139;179;2/4/2020
12972440;179;27/4/2020
12953505;179;7/6/2020
12979846;179;22/4/2020
13066951;179;27/5/2020
12852840;179;27/5/2020
12911673;179;27/4/2020
12850174;179;7/5/2020
12832063;179;7/5/2020
12950288;179;27/5/2020
12769597;179;27/6/2020
12949534;179;27/3/2020
12808129;179;27/5/2020
12918763;179;12/4/2020
12880893;179;7/4/2020
12889051;179;7/6/2020
13118631;179;7/6/2020
12442068;179;12/6/2020
13043722;179;27/5/2020
12729997;179;7/3/2020
12835880;179;27/5/2020
12911861;179;22/4/2020
12921980;179;7/5/2020
12834624;179;27/4/2020
12849417;179;7/6/2020
12727331;179;2/5/2020
12942562;179;27/5/2020
12881598;179;27/6/2020
12988731;179;7/6/2020
12871302;179;27/4/2020
12873263;179;27/3/2020
12906416;179;2/6/2020
13083356;179;7/4/2020
13080139;179;27/6/2020
12730548;179;2/3/2020
12692721;179;27/4/2020
12803656;179;27/3/2020
12864400;179;7/5/2020
13037104;179;17/5/2020
13035143;179;27/3/2020
12827799;179;27/3/2020
12738078;179;27/2/2020
12719410;179;7/3/2020
12888346;179;22/3/2020
12707153;179;27/2/2020
12824582;179;27/3/2020
12440812;179;27/3/2020
12940050;179;7/5/2020
13110005;179;27/6/2020
12731804;179;22/6/2020
13085329;179;17/5/2020
12923787;179;27/3/2020
13105911;179;27/5/2020
12690280;179;27/2/2020
13097095;179;27/5/2020
13026493;179;27/5/2020
12873767;179;22/3/2020
12782476;179;27/4/2020
12939428;179;22/3/2020
12876984;179;22/6/2020
12844613;179;7/4/2020
12753429;179;22/3/2020
12863855;179;12/4/2020
12444864;179;7/6/2020
13063812;179;2/6/2020
13078895;179;7/5/2020
13089014;179;27/6/2020
13015278;179;7/6/2020
12990704;179;22/5/2020
13023436;179;7/5/2020
12853736;179;7/4/2020
13025397;179;27/5/2020
12446120;179;27/5/2020
12954712;179;7/6/2020
13093327;179;2/6/2020
12880976;179;7/3/2020
12792358;179;2/6/2020
12909716;179;12/4/2020
12952751;179;7/6/2020
13055731;179;27/6/2020
12826460;179;7/6/2020
12749661;179;27/2/2020
13100887;179;27/6/2020
12953385;179;7/6/2020
13092071;179;7/6/2020
12892902;179;22/3/2020
12737912;179;12/4/2020
12976266;179;2/5/2020
12781688;179;7/3/2020
12972711;179;27/2/2020
13006262;179;27/4/2020
12860721;179;2/6/2020
12772097;179;22/4/2020
12966561;179;27/5/2020
12973416;179;27/5/2020
12931868;179;7/5/2020
13004301;179;27/5/2020
12823948;179;7/3/2020
12825909;179;12/5/2020
12796197;179;27/6/2020
13018412;179;27/5/2020
12788039;179;2/3/2020
12726697;179;2/6/2020
12949617;179;2/3/2020
12795492;179;27/2/2020
13074576;179;27/5/2020
12822692;179;7/4/2020
12861977;179;27/2/2020
13094749;179;27/4/2020
12791724;179;27/3/2020
12757031;179;22/5/2020
12729280;179;12/6/2020
12910350;179;27/4/2020
13079061;179;27/5/2020
12837124;179;27/6/2020
12913283;179;12/5/2020
13004467;179;27/6/2020
13126173;179;27/6/2020
12693331;179;7/3/2020
12976983;179;2/5/2020
12736105;179;2/3/2020
12916500;179;7/6/2020
12714220;179;27/6/2020
12707763;179;27/3/2020
13030895;179;7/6/2020
12961466;179;7/5/2020
13039711;179;27/6/2020
12729831;179;7/5/2020
13138206;179;7/6/2020
13073813;179;7/5/2020
12784271;179;27/3/2020
12956602;179;27/4/2020
12449971;179;2/3/2020
12891024;179;2/3/2020
12866373;179;2/6/2020
12442441;179;2/4/2020
13057621;179;27/4/2020
13082195;179;22/6/2020
13043266;179;27/3/2020
12976900;179;2/5/2020
12987019;179;27/4/2020
13102777;179;27/5/2020
12822609;179;27/4/2020
13007601;179;27/5/2020
12728492;179;7/5/2020
12886634;179;2/6/2020
12998785;179;7/5/2020
12703924;179;7/4/2020
12779491;179;27/4/2020
13071301;179;12/6/2020
13073262;179;22/5/2020
13006896;179;2/4/2020
13119431;179;2/6/2020
12717354;179;12/3/2020
12870141;179;27/4/2020
12872102;179;27/5/2020
12921992;179;17/4/2020
12882949;179;27/5/2020
12748322;179;27/3/2020
12697099;179;7/3/2020
12745389;179;22/3/2020
12907767;179;27/6/2020
13019046;179;7/6/2020
12910433;179;27/5/2020
12855709;179;27/6/2020
12814605;179;2/4/2020
13056365;179;7/5/2020
13039628;179;27/6/2020
12936975;179;7/6/2020
13136328;179;27/5/2020
13047768;179;7/4/2020
12974684;179;2/6/2020
12717722;179;7/6/2020
13134716;179;27/5/2020
12698894;179;22/5/2020
13076715;179;7/5/2020
12699599;179;12/3/2020
12720939;179;7/4/2020
12990502;179;27/4/2020
12890402;179;7/6/2020
12853534;179;7/6/2020
12736941;179;22/4/2020
13058983;179;22/5/2020
12751456;179;7/3/2020
12877333;179;2/4/2020
12928526;179;27/4/2020
12874667;179;17/5/2020
13087302;179;22/6/2020
12729648;179;2/3/2020
13099726;179;2/6/2020
12991053;179;27/4/2020
12839624;179;2/5/2020
13090910;179;27/6/2020
12812040;179;2/3/2020
12975472;179;2/4/2020
12909106;179;27/4/2020
12703290;179;7/4/2020
12966656;179;2/6/2020
12902251;179;27/2/2020
12855341;179;27/6/2020
13058432;179;27/6/2020
12913549;179;27/3/2020
13133543;179;7/6/2020
12968617;179;2/6/2020
13103411;179;27/5/2020
12895426;179;7/4/2020
12881071;179;7/3/2020
13004099;179;27/4/2020
13098517;179;7/6/2020
12883032;179;2/4/2020
12858558;179;27/5/2020
13076632;179;7/5/2020
13020385;179;27/6/2020
12728309;179;27/6/2020
12758826;179;22/4/2020
12743292;179;27/4/2020
12831934;179;7/5/2020
12898566;179;27/4/2020
12729565;179;12/3/2020
12706975;179;7/5/2020
12827070;179;27/5/2020
13043449;179;7/6/2020
12732782;179;2/3/2020
12714505;179;27/2/2020
12838836;179;27/4/2020
12800007;179;27/5/2020
12957319;179;2/6/2020
13074150;179;22/6/2020
13110532;179;22/5/2020
13024319;179;7/6/2020
12930339;179;27/3/2020
12695043;179;2/4/2020
12972338;179;2/4/2020
13025966;179;2/6/2020
12963522;179;2/5/2020
12965483;179;27/5/2020
13157193;179;27/6/2020
12784473;179;27/4/2020
12942372;179;27/4/2020
12899822;179;27/4/2020
12933556;179;7/4/2020
13127227;179;22/6/2020
13019141;179;27/4/2020
12892292;179;27/4/2020
12877937;179;27/4/2020
12445232;179;12/3/2020
13035333;179;27/3/2020
12922258;179;2/6/2020
12788158;179;2/6/2020
13030439;179;2/6/2020
13108559;179;27/6/2020
12714422;179;27/4/2020
12810701;179;27/5/2020
12801885;179;2/6/2020
12999217;179;27/5/2020
12745123;179;27/6/2020
12691275;179;7/5/2020
12811957;179;2/3/2020
12768234;179;17/3/2020
13015456;179;12/5/2020
12825026;179;27/4/2020
12952858;179;2/5/2020
12764543;179;27/5/2020
12937324;179;27/3/2020
12866722;179;7/3/2020
13087936;179;27/6/2020
13159000;179;27/6/2020
13047851;179;27/5/2020
13014117;179;2/5/2020
12823770;179;2/5/2020
13124093;179;27/5/2020
12999134;179;27/6/2020
13110366;179;27/6/2020
12867273;179;27/4/2020
12838202;179;2/6/2020
13077266;179;7/5/2020
12446488;179;2/4/2020
12909272;179;2/5/2020
12939706;179;2/4/2020
12948071;179;2/4/2020
13054202;179;12/5/2020
13032317;179;2/4/2020
12769407;179;7/4/2020
12942923;179;12/5/2020
12808236;179;12/4/2020
13055458;179;7/6/2020
12823219;179;2/4/2020
12831377;179;2/5/2020
12897239;179;17/4/2020
12868529;179;7/3/2020
12909823;179;12/4/2020
12815766;179;7/4/2020
13069855;179;2/5/2020
13063000;179;27/6/2020
12720139;179;27/4/2020
13027856;179;2/6/2020
13124739;179;27/5/2020
12859275;179;7/4/2020
12906606;179;7/5/2020
12964156;179;2/4/2020
12798194;179;22/4/2020
12700055;179;27/2/2020
13046607;179;22/6/2020
12723356;179;22/2/2020
12810618;179;27/2/2020
12776884;179;2/3/2020
12952390;179;27/5/2020
12923680;179;27/4/2020
12864139;179;27/4/2020
12758109;179;22/5/2020
13016641;179;22/6/2020
12794426;179;2/3/2020
13105467;179;22/6/2020
12927365;179;2/5/2020
12863748;179;7/5/2020
13031073;179;27/6/2020
12760775;179;27/5/2020
12750656;179;2/5/2020
12752617;179;2/5/2020
13006623;179;27/5/2020
12789953;179;27/3/2020
13141766;179;22/6/2020
12840785;179;7/4/2020
12823136;179;7/6/2020
12986041;179;27/5/2020
12881871;179;22/6/2020
12879910;179;27/4/2020
13088570;179;22/4/2020
12898578;179;22/3/2020
12957414;179;27/3/2020
12723824;179;27/3/2020
12809984;179;2/5/2020
12770734;179;22/4/2020
12890580;179;27/4/2020
12761243;179;27/4/2020
13089275;179;27/5/2020
12737551;179;27/2/2020
12689468;179;27/2/2020
12789402;179;27/4/2020
12926192;179;27/3/2020
12997339;179;22/5/2020
12442702;179;27/3/2020
12718883;179;7/6/2020
13129751;179;27/6/2020
12878737;179;7/5/2020
12865478;179;22/4/2020
12867439;179;7/3/2020
13051163;179;7/4/2020
12845554;179;22/3/2020
13080424;179;7/6/2020
13017980;179;22/4/2020
12953575;179;17/5/2020
12874294;179;27/4/2020
13138567;179;2/6/2020
12725702;179;22/4/2020
12974862;179;22/4/2020
13008596;179;22/4/2020
12846810;179;27/6/2020
13034373;179;2/6/2020
12929178;179;2/6/2020
12868695;179;27/3/2020
12909989;179;2/5/2020
12773868;179;22/4/2020
12817561;179;2/5/2020
13100455;179;27/5/2020
12994839;179;22/4/2020
12740685;179;27/6/2020
12770651;179;22/4/2020
12763121;179;22/2/2020
13023158;179;27/5/2020
12894348;179;2/4/2020
12887997;179;22/4/2020
12836934;179;2/5/2020
12989892;179;22/6/2020
12872463;179;27/4/2020
12974945;179;7/5/2020
12966129;179;22/4/2020
12821246;179;2/5/2020
12803751;179;27/3/2020
12850578;179;27/5/2020
13129834;179;12/6/2020
12951146;179;7/5/2020
12858031;179;2/4/2020
12924397;179;27/4/2020
12946910;179;7/5/2020
13107949;179;27/5/2020
12971728;179;12/6/2020
12806968;179;27/4/2020
13076105;179;7/5/2020
12828148;179;7/4/2020
12991148;179;2/6/2020
12936163;179;12/5/2020
12759353;179;22/4/2020
12859287;179;7/5/2020
13009271;179;27/5/2020
12941211;179;22/6/2020
13096734;179;27/5/2020
12984246;179;7/5/2020
12773785;179;22/6/2020
12854346;179;27/5/2020
12999229;179;2/5/2020
12987463;179;27/5/2020
13093517;179;2/6/2020
12692519;179;27/2/2020
12839363;179;7/6/2020
12913727;179;27/5/2020
12802495;179;2/4/2020
12702198;179;22/3/2020
12765544;179;7/3/2020
13093335;179;7/5/2020
13142326;179;27/5/2020
13015320;179;27/4/2020
12882431;179;7/3/2020
12907249;179;27/6/2020
12826929;179;2/5/2020
12848797;179;2/6/2020
13038177;179;27/5/2020
12738421;179;27/3/2020
13101523;179;27/6/2020
13040138;179;2/6/2020
12719830;179;22/3/2020
12895216;179;2/5/2020
12760366;179;27/3/2020
12445176;179;2/6/2020
13050210;179;22/6/2020
12852014;179;27/6/2020
12780510;179;22/6/2020
12927440;179;7/3/2020
12942139;179;27/4/2020
13062918;179;12/5/2020
12893255;179;2/4/2020
12704236;179;12/4/2020
13019793;179;27/4/2020
12888865;179;22/4/2020
12886904;179;2/3/2020
13155271;179;12/6/2020
12722342;179;27/2/2020
12697725;179;7/4/2020
12766095;179;27/4/2020
12712424;179;27/3/2020
13004075;179;27/5/2020
12991337;179;17/6/2020
12879765;179;2/4/2020
12858448;179;27/6/2020
13018537;179;27/4/2020
12862370;179;2/6/2020
12864959;179;2/4/2020
12895767;179;27/3/2020
12929478;179;27/3/2020
12450822;179;2/3/2020
12917084;179;27/3/2020
12806708;179;2/4/2020
12766800;179;7/4/2020
13079839;179;27/6/2020
12997214;179;22/5/2020
12990703;179;27/5/2020
12879297;179;7/6/2020
12758559;179;2/5/2020
12921089;179;7/4/2020
12707536;179;12/3/2020
12977918;179;2/5/2020
12806157;179;7/5/2020
13095213;179;7/5/2020
12783644;179;2/5/2020
12846919;179;7/6/2020
13139476;179;27/5/2020
13101440;179;27/6/2020
12728142;179;7/3/2020
12924306;179;27/2/2020
12862921;179;22/2/2020
12775740;179;27/2/2020
13149548;179;27/6/2020
12950250;179;7/5/2020
12895850;179;17/3/2020
12694591;179;2/3/2020
13055773;179;27/6/2020
12832101;179;22/2/2020
13070472;179;27/6/2020
12732615;179;2/3/2020
13048871;179;7/6/2020
12892633;179;12/5/2020
12858531;179;7/5/2020
12890204;179;27/4/2020
12970524;179;7/4/2020
12715274;179;27/4/2020
13066769;179;27/6/2020
12921172;179;22/5/2020
13113941;179;12/6/2020
12963746;179;7/5/2020
12930112;179;2/5/2020
12911521;179;22/5/2020
12762244;179;2/6/2020
12445259;179;2/5/2020
13069228;179;27/5/2020
13123669;179;2/6/2020
12869515;179;27/5/2020
13023644;179;2/6/2020
12985774;179;22/5/2020
12805523;179;27/3/2020
12768755;179;2/4/2020
12767499;179;2/6/2020
13026938;179;7/5/2020
12441965;179;7/4/2020
13120375;179;7/5/2020
13041744;179;27/5/2020
12840176;179;27/6/2020
12924940;179;2/6/2020
12863555;179;27/6/2020
12822290;179;2/6/2020
12750786;179;2/4/2020
13062450;179;2/6/2020
12792578;179;27/6/2020
13055939;179;7/6/2020
12984435;179;7/6/2020
13037004;179;27/5/2020
12900483;179;27/4/2020
13133664;179;7/6/2020
12755727;179;7/4/2020
12747569;179;27/6/2020
13006587;179;7/4/2020
12840221;179;27/6/2020
12925714;179;27/4/2020
12985024;179;7/4/2020
12878827;179;2/3/2020
13038495;179;2/4/2020
12927675;179;27/5/2020
12770564;179;2/6/2020
12856057;179;7/5/2020
12937403;179;7/4/2020
12912929;179;2/6/2020
12939708;179;27/3/2020
12918812;179;27/3/2020
12988241;179;17/5/2020
13014382;179;27/5/2020
12971889;179;7/5/2020
12891612;179;27/5/2020
12783523;179;27/6/2020
12935525;179;7/3/2020
12718961;179;7/3/2020
12951627;179;22/3/2020
12710632;179;12/3/2020
12994118;179;22/4/2020
13032890;179;12/6/2020
13039117;179;27/5/2020
13113979;179;12/6/2020
13138797;179;7/6/2020
12747417;179;2/5/2020
13055386;179;2/5/2020
12450879;179;27/2/2020
13090156;179;27/6/2020
13057347;179;27/5/2020
12994669;179;27/6/2020
13010928;179;22/5/2020
12701609;179;7/4/2020
12833236;179;7/6/2020
12782972;179;27/3/2020
12847040;179;2/4/2020
12704198;179;7/6/2020
12755812;179;27/3/2020
12763970;179;2/4/2020
13126924;179;2/6/2020
13013594;179;7/6/2020
12811007;179;27/4/2020
13017516;179;27/4/2020
12826174;179;2/5/2020
13125312;179;27/5/2020
12693285;179;22/2/2020
12778586;179;27/3/2020
12958612;179;2/6/2020
12720585;179;2/5/2020
12871614;179;27/2/2020
12726468;179;2/4/2020
12749846;179;2/3/2020
12780206;179;2/3/2020
12995640;179;27/5/2020
12872870;179;27/4/2020
13111899;179;27/6/2020
13036617;179;27/5/2020
12912644;179;12/4/2020
12989129;179;2/6/2020
12918527;179;27/5/2020
12937586;179;22/3/2020
13051884;179;27/5/2020
12976344;179;12/3/2020
12845416;179;22/4/2020
12829859;179;27/4/2020
12844558;179;27/5/2020
12735491;179;2/5/2020
12879461;179;27/6/2020
12751102;179;27/6/2020
12753063;179;2/3/2020
12950922;179;7/5/2020
12829308;179;22/3/2020
12849889;179;27/3/2020
12874707;179;22/4/2020
12922295;179;27/5/2020
12442129;179;7/4/2020
12752980;179;27/4/2020
12872402;179;12/5/2020
12976261;179;22/4/2020
13102195;179;27/6/2020
12968891;179;12/5/2020
12691170;179;2/3/2020
12871697;179;22/3/2020
12697053;179;7/3/2020
12772276;179;27/4/2020
12853106;179;7/4/2020
12934452;179;27/3/2020
12822874;179;27/4/2020
12987322;179;27/5/2020
12824835;179;27/3/2020
12940679;179;17/4/2020
13124690;179;27/6/2020
12937669;179;2/5/2020
12898840;179;22/5/2020
12696502;179;12/3/2020
13093456;179;27/4/2020
12815735;179;22/4/2020
12892329;179;17/5/2020
13042233;179;27/5/2020
12831737;179;12/5/2020
13050077;179;7/4/2020
